sale_id,date_time,item type,weight,country name,cost
787,2016-08-26 13:22:00,letter,0.18,Vietnam,6.0
787,2016-08-26 13:22:00,parcel,0.52,Philippines,38.89
787,2016-08-26 13:22:00,letter,0.18,Spain,9.0
788,2017-04-28 12:47:00,letter,0.16,Philippines,6.0
788,2017-04-28 12:47:00,letter,0.18,France,9.0
789,2016-04-22 15:31:00,letter,0.24,Sweden,9.0
790,2016-08-31 11:33:00,parcel,18.37,Arab Emirates,359.45
791,2016-04-14 11:30:00,letter,0.11,New Caledonia,6.0
791,2016-04-14 11:30:00,parcel,5.22,Canada,132.02
792,2017-01-10 13:03:00,parcel,12.81,Papua New Guinea,161.41
793,2017-05-29 11:49:00,letter,0.13,Nepal,6.0
793,2017-05-29 11:49:00,letter,0.38,Brunei Darussalam,12.0
793,2017-05-29 11:49:00,parcel,10.38,Cambodia,161.41
794,2017-09-10 15:43:00,letter,0.18,Saudi Arabia,9.0
794,2017-09-10 15:43:00,letter,0.29,Croatia,18.0
794,2017-09-10 15:43:00,parcel,6.14,Portugal,280.85
795,2017-04-03 15:18:00,parcel,4.54,Vanuatu,87.03
796,2017-02-01 12:31:00,parcel,11.16,Russian Federation,280.85
797,2016-12-01 11:19:00,parcel,6.08,Germany,178.94
798,2017-01-29 12:30:00,parcel,19.08,Myanmar,187.37
798,2017-01-29 12:30:00,parcel,12.92,Brazil,280.85
798,2017-01-29 12:30:00,letter,0.33,Netherlands,18.0
799,2017-03-25 15:01:00,letter,0.37,Sri Lanka,12.0
799,2017-03-25 15:01:00,letter,0.32,Belgium,18.0
799,2017-03-25 15:01:00,letter,0.14,Brazil,9.0
800,2017-09-17 13:04:00,parcel,19.54,Czech Republic,341.29
800,2017-09-17 13:04:00,letter,0.44,Switzerland,18.0
800,2017-09-17 13:04:00,letter,0.26,Germany,18.0
801,2017-08-15 10:50:00,parcel,13.35,Austria,280.85
802,2017-09-04 11:07:00,letter,0.3,Kuwait,18.0
803,2016-01-17 11:53:00,letter,0.27,Nigeria,18.0
803,2016-01-17 11:53:00,letter,0.41,Netherlands,18.0
804,2016-03-08 16:02:00,parcel,2.93,Myanmar,72.9
805,2017-11-10 13:10:00,parcel,16.37,Nauru,187.37
806,2017-03-28 14:54:00,parcel,17.37,Macedonia - The Former Yugoslav Republic Of,341.29
806,2017-03-28 14:54:00,letter,0.31,United States,18.0
806,2017-03-28 14:54:00,parcel,15.09,Italy,206.04
807,2016-12-05 16:42:00,parcel,9.22,Belgium,280.85
808,2016-07-07 15:30:00,parcel,14.07,Pakistan,161.41
809,2017-06-04 11:03:00,parcel,2.97,Cook Islands,72.9
809,2017-06-04 11:03:00,parcel,8.14,Italy,178.94
810,2017-10-12 09:29:00,letter,0.42,Norway,18.0
810,2017-10-12 09:29:00,letter,0.28,Kenya,18.0
810,2017-10-12 09:29:00,letter,0.39,Chile,18.0
811,2017-09-13 14:33:00,letter,0.22,French Polynesia,6.0
812,2016-01-19 12:51:00,letter,0.13,Iran - Islamic Republic Of,9.0
812,2016-01-19 12:51:00,letter,0.34,Hungary,18.0
813,2017-04-18 09:44:00,letter,0.3,Cook Islands,12.0
814,2016-10-10 15:37:00,parcel,4.09,Sweden,113.94
814,2016-10-10 15:37:00,letter,0.47,Switzerland,18.0
815,2017-08-13 15:16:00,letter,0.26,Kenya,18.0
816,2017-02-12 11:45:00,parcel,15.91,Japan,178.1
816,2017-02-12 11:45:00,letter,0.19,Bahrain,9.0
817,2017-10-11 17:42:00,letter,0.37,Croatia,18.0
818,2016-09-22 12:46:00,letter,0.38,Sweden,18.0
819,2017-02-02 12:54:00,parcel,12.02,Arab Emirates,295.99
819,2017-02-02 12:54:00,letter,0.26,Ukraine,18.0
820,2016-11-24 14:07:00,letter,0.33,Italy,18.0
820,2016-11-24 14:07:00,parcel,16.93,Finland,341.29
821,2017-11-25 10:19:00,letter,0.36,Singapore,12.0
821,2017-11-25 10:19:00,parcel,12.73,Denmark,280.85
822,2016-07-04 14:32:00,parcel,17.13,Germany,206.04
823,2016-05-15 12:58:00,parcel,16.08,Switzerland,206.04
823,2016-05-15 12:58:00,letter,0.25,Estonia,9.0
824,2016-02-06 11:36:00,parcel,18.26,Germany,206.04
824,2016-02-06 11:36:00,parcel,12.23,Brazil,280.85
824,2016-02-06 11:36:00,letter,0.48,Norway,18.0
825,2016-11-29 13:20:00,letter,0.31,Indonesia,12.0
825,2016-11-29 13:20:00,letter,0.32,Israel,18.0
826,2017-11-23 14:07:00,parcel,4.74,Pakistan,87.03
827,2017-12-31 12:55:00,parcel,3.84,Israel,135.21
828,2017-01-24 14:49:00,letter,0.31,Malaysia,12.0
828,2017-01-24 14:49:00,letter,0.45,Malaysia,12.0
828,2017-01-24 14:49:00,letter,0.49,Indonesia,12.0
829,2017-05-25 13:19:00,parcel,19.97,Nauru,187.37
829,2017-05-25 13:19:00,parcel,7.82,Taiwan - Province Of China,153.39
829,2017-05-25 13:19:00,letter,0.28,Turkey,18.0
830,2017-07-05 13:31:00,letter,0.3,Kuwait,18.0
831,2017-06-11 14:56:00,letter,0.39,Kenya,18.0
831,2017-06-11 14:56:00,letter,0.14,Slovenia,9.0
832,2016-08-11 11:05:00,letter,0.48,Solomon Islands,12.0
833,2017-09-27 13:54:00,letter,0.36,Cyprus,18.0
833,2017-09-27 13:54:00,letter,0.48,Israel,18.0
833,2017-09-27 13:54:00,parcel,11.31,Myanmar,161.41
834,2016-02-19 10:05:00,letter,0.42,Iran - Islamic Republic Of,18.0
835,2017-12-25 11:32:00,parcel,13.77,Sri Lanka,161.41
835,2017-12-25 11:32:00,letter,0.31,Iran - Islamic Republic Of,18.0
836,2016-07-16 11:13:00,parcel,5.65,Qatar,219.45
837,2016-02-08 10:33:00,parcel,19.82,Chile,359.45
838,2017-03-10 10:51:00,letter,0.45,Mauritius,18.0
838,2017-03-10 10:51:00,parcel,16.91,Spain,206.04
838,2017-03-10 10:51:00,letter,0.26,Kuwait,18.0
839,2017-10-30 09:05:00,letter,0.22,Philippines,6.0
839,2017-10-30 09:05:00,letter,0.36,Nauru,12.0
839,2017-10-30 09:05:00,parcel,4.37,Croatia,128.08
840,2016-11-27 15:34:00,letter,0.11,Brazil,9.0
841,2016-02-11 11:55:00,letter,0.14,Fiji,6.0
842,2016-02-25 12:56:00,letter,0.47,Croatia,18.0
843,2016-08-12 12:15:00,letter,0.19,South Africa,9.0
844,2017-11-16 11:31:00,letter,0.15,Denmark,9.0
844,2017-11-16 11:31:00,letter,0.34,United Kingdom,18.0
844,2017-11-16 11:31:00,letter,0.14,Slovenia,9.0
845,2016-07-08 13:01:00,letter,0.28,Serbia,18.0
845,2016-07-08 13:01:00,letter,0.37,Peru,18.0
846,2016-06-11 13:31:00,letter,0.35,Cook Islands,12.0
847,2016-05-21 11:58:00,letter,0.47,Nigeria,18.0
848,2016-06-25 11:13:00,letter,0.32,Ukraine,18.0
848,2016-06-25 11:13:00,parcel,12.01,Peru,295.99
848,2016-06-25 11:13:00,parcel,3.76,Austria,128.08
849,2017-12-25 09:46:00,parcel,8.02,Peru,295.99
849,2017-12-25 09:46:00,parcel,18.59,South Africa,341.29
849,2017-12-25 09:46:00,parcel,15.58,Arab Emirates,359.45
850,2017-03-02 15:14:00,letter,0.29,Cambodia,12.0
851,2017-09-21 14:19:00,parcel,19.21,Peru,359.45
852,2016-07-24 11:54:00,letter,0.13,Lao People's Democratic Republic,6.0
852,2016-07-24 11:54:00,parcel,1.61,Hungary,96.23
852,2016-07-24 11:54:00,parcel,4.4,Arab Emirates,135.21
853,2017-05-12 10:09:00,letter,0.26,Portugal,18.0
853,2017-05-12 10:09:00,parcel,16.23,Thailand,178.1
854,2016-12-24 14:14:00,letter,0.22,Chile,9.0
855,2016-07-10 13:05:00,letter,0.13,Kenya,9.0
856,2016-04-18 18:49:00,parcel,19.57,Ukraine,341.29
856,2016-04-18 18:49:00,letter,0.42,Malaysia,12.0
856,2016-04-18 18:49:00,letter,0.18,Myanmar,6.0
857,2017-04-11 17:57:00,letter,0.26,Germany,18.0
858,2017-01-04 08:55:00,letter,0.16,Mexico,9.0
858,2017-01-04 08:55:00,letter,0.45,Ireland,18.0
858,2017-01-04 08:55:00,letter,0.27,Kenya,18.0
859,2017-07-25 10:48:00,parcel,14.99,Poland,280.85
860,2016-08-05 09:30:00,letter,0.28,Cyprus,18.0
861,2016-03-20 12:30:00,letter,0.1,Hong Kong,6.0
861,2016-03-20 12:30:00,letter,0.49,Romania,18.0
862,2016-04-12 10:21:00,letter,0.42,Nigeria,18.0
863,2017-05-06 15:28:00,parcel,5.16,Finland,207.86
863,2017-05-06 15:28:00,parcel,5.41,Portugal,207.86
864,2016-03-04 13:26:00,letter,0.26,United Kingdom,18.0
864,2016-03-04 13:26:00,parcel,5.71,Sweden,151.84
864,2016-03-04 13:26:00,parcel,8.13,Denmark,280.85
865,2017-06-07 11:46:00,letter,0.16,Hong Kong,6.0
866,2017-05-05 15:08:00,parcel,4.57,New Zealand,63.34
866,2017-05-05 15:08:00,letter,0.47,Cyprus,18.0
867,2017-03-28 12:09:00,letter,0.44,Iran - Islamic Republic Of,18.0
868,2017-11-20 13:10:00,letter,0.12,Russian Federation,9.0
868,2017-11-20 13:10:00,letter,0.15,Hong Kong,6.0
868,2017-11-20 13:10:00,letter,0.2,Samoa,6.0
869,2016-01-26 10:35:00,letter,0.27,Italy,18.0
869,2016-01-26 10:35:00,letter,0.32,Russian Federation,18.0
869,2016-01-26 10:35:00,letter,0.11,Ireland,9.0
870,2016-03-22 10:23:00,letter,0.1,Japan,6.0
870,2016-03-22 10:23:00,letter,0.15,Sri Lanka,6.0
871,2017-02-20 15:33:00,letter,0.23,Italy,9.0
871,2017-02-20 15:33:00,parcel,8.96,Samoa,161.41
872,2016-08-28 13:25:00,letter,0.13,China,6.0
872,2016-08-28 13:25:00,parcel,17.75,Qatar,359.45
872,2016-08-28 13:25:00,letter,0.28,Slovenia,18.0
873,2017-07-08 16:45:00,letter,0.14,Kuwait,9.0
873,2017-07-08 16:45:00,letter,0.25,Slovenia,9.0
874,2017-08-10 11:57:00,parcel,16.74,Philippines,187.37
875,2016-04-20 13:16:00,letter,0.37,Fiji,12.0
875,2016-04-20 13:16:00,letter,0.43,Canada,18.0
876,2017-03-22 13:50:00,parcel,13.02,United Kingdom,174.45
876,2017-03-22 13:50:00,letter,0.24,Papua New Guinea,6.0
877,2016-06-03 10:08:00,letter,0.41,Qatar,18.0
877,2016-06-03 10:08:00,letter,0.43,Serbia,18.0
878,2017-08-06 12:24:00,parcel,19.3,France,206.04
879,2017-02-11 14:50:00,letter,0.14,Greece,9.0
880,2017-11-29 13:58:00,letter,0.24,Ireland,9.0
880,2017-11-29 13:58:00,letter,0.37,Pakistan,12.0
881,2017-05-31 13:38:00,parcel,4.17,Tonga,87.03
882,2016-02-04 14:26:00,letter,0.48,Cyprus,18.0
883,2017-07-09 14:49:00,parcel,12.73,France,178.94
883,2017-07-09 14:49:00,letter,0.2,Ireland,9.0
883,2017-07-09 14:49:00,letter,0.12,Croatia,9.0
884,2016-06-19 13:00:00,parcel,1.04,Nepal,53.46
884,2016-06-19 13:00:00,letter,0.47,Serbia,18.0
884,2016-06-19 13:00:00,letter,0.19,Russian Federation,9.0
885,2016-11-18 13:15:00,parcel,10.21,Arab Emirates,295.99
885,2016-11-18 13:15:00,letter,0.31,Sweden,18.0
886,2016-04-25 12:19:00,letter,0.18,Taiwan - Province Of China,6.0
886,2016-04-25 12:19:00,parcel,5.74,Switzerland,151.84
887,2017-06-09 11:21:00,parcel,7.59,Mexico,295.99
888,2017-01-04 14:32:00,letter,0.12,Greece,9.0
888,2017-01-04 14:32:00,letter,0.2,Cambodia,6.0
889,2016-06-12 10:30:00,parcel,19.99,Lao People's Democratic Republic,187.37
889,2016-06-12 10:30:00,letter,0.11,Denmark,9.0
889,2016-06-12 10:30:00,letter,0.1,Qatar,9.0
890,2016-09-19 14:55:00,letter,0.45,Cook Islands,12.0
890,2016-09-19 14:55:00,letter,0.46,Spain,18.0
890,2016-09-19 14:55:00,letter,0.14,Russian Federation,9.0
891,2017-07-31 12:04:00,parcel,7.47,Slovenia,280.85
892,2017-05-13 11:25:00,letter,0.11,Canada,9.0
892,2017-05-13 11:25:00,parcel,13.79,Germany,178.94
892,2017-05-13 11:25:00,letter,0.33,New Caledonia,12.0
893,2017-10-27 14:53:00,parcel,10.07,French Polynesia,161.41
894,2016-09-27 13:21:00,parcel,19.0,Kuwait,359.45
895,2017-10-24 12:21:00,letter,0.32,Kenya,18.0
896,2017-01-08 11:30:00,letter,0.47,Singapore,12.0
897,2016-04-28 17:39:00,letter,0.45,Qatar,18.0
898,2016-07-22 13:48:00,letter,0.41,New Caledonia,12.0
898,2016-07-22 13:48:00,parcel,8.31,French Polynesia,161.41
899,2016-09-14 11:48:00,parcel,16.8,China,169.64
899,2016-09-14 11:48:00,letter,0.37,Denmark,18.0
900,2016-01-26 11:01:00,letter,0.38,Argentina,18.0
900,2016-01-26 11:01:00,letter,0.17,Mauritius,9.0
901,2017-06-21 16:36:00,letter,0.31,Switzerland,18.0
901,2017-06-21 16:36:00,letter,0.21,Russian Federation,9.0
902,2017-12-10 12:04:00,parcel,5.72,Ukraine,207.86
903,2017-08-22 14:32:00,letter,0.1,Peru,9.0
904,2016-11-20 09:10:00,letter,0.49,Denmark,18.0
904,2016-11-20 09:10:00,letter,0.12,Germany,9.0
905,2017-12-15 13:07:00,letter,0.29,Solomon Islands,12.0
905,2017-12-15 13:07:00,letter,0.4,Portugal,18.0
906,2017-10-27 13:46:00,letter,0.19,Saudi Arabia,9.0
906,2017-10-27 13:46:00,letter,0.5,Nigeria,18.0
907,2017-11-08 08:19:00,parcel,16.52,Mauritius,359.45
907,2017-11-08 08:19:00,letter,0.23,Kuwait,9.0
907,2017-11-08 08:19:00,letter,0.19,Pakistan,6.0
908,2016-12-25 13:19:00,letter,0.19,Estonia,9.0
908,2016-12-25 13:19:00,parcel,12.6,Arab Emirates,295.99
909,2016-02-15 13:31:00,letter,0.15,Mauritius,9.0
909,2016-02-15 13:31:00,parcel,11.2,United States,157.35
910,2017-07-20 11:03:00,parcel,19.42,Thailand,178.1
910,2017-07-20 11:03:00,parcel,15.55,Singapore,178.1
910,2017-07-20 11:03:00,parcel,5.27,Ireland,148.01
911,2017-07-06 10:00:00,letter,0.14,Myanmar,6.0
911,2017-07-06 10:00:00,letter,0.27,Estonia,18.0
911,2017-07-06 10:00:00,letter,0.12,Singapore,6.0
912,2017-09-01 17:08:00,letter,0.11,Nepal,6.0
913,2017-06-13 13:25:00,parcel,0.67,Greece,54.77
914,2016-11-21 14:20:00,letter,0.49,Argentina,18.0
914,2016-11-21 14:20:00,parcel,4.95,Germany,113.94
914,2016-11-21 14:20:00,letter,0.44,French Polynesia,12.0
915,2016-11-06 11:59:00,letter,0.47,Turkey,18.0
916,2016-08-22 10:44:00,parcel,11.61,Saudi Arabia,295.99
916,2016-08-22 10:44:00,letter,0.42,Pakistan,12.0
916,2016-08-22 10:44:00,letter,0.35,Cook Islands,12.0
917,2016-12-26 13:59:00,letter,0.25,Lao People's Democratic Republic,6.0
917,2016-12-26 13:59:00,letter,0.35,Iran - Islamic Republic Of,18.0
918,2016-07-29 13:31:00,letter,0.28,Serbia,18.0
919,2017-01-28 13:51:00,letter,0.24,Nepal,6.0
919,2017-01-28 13:51:00,parcel,8.48,South Africa,280.85
920,2017-09-15 09:41:00,letter,0.38,French Polynesia,12.0
920,2017-09-15 09:41:00,letter,0.42,Brunei Darussalam,12.0
921,2017-02-23 16:16:00,parcel,3.86,Spain,113.94
921,2017-02-23 16:16:00,letter,0.39,Taiwan - Province Of China,12.0
921,2017-02-23 16:16:00,parcel,3.77,France,113.94
922,2016-02-15 12:35:00,letter,0.31,Germany,18.0
922,2016-02-15 12:35:00,letter,0.15,France,9.0
923,2017-09-03 15:12:00,letter,0.2,Slovenia,9.0
923,2017-09-03 15:12:00,letter,0.33,China,12.0
924,2017-04-29 13:28:00,letter,0.35,Italy,18.0
924,2017-04-29 13:28:00,letter,0.35,Tonga,12.0
925,2016-08-07 16:04:00,letter,0.17,Kuwait,9.0
926,2017-01-11 08:54:00,parcel,0.73,Cambodia,38.89
926,2017-01-11 08:54:00,letter,0.23,Saudi Arabia,9.0
926,2017-01-11 08:54:00,letter,0.27,Finland,18.0
927,2017-05-18 11:20:00,parcel,17.61,Denmark,341.29
928,2017-06-07 14:34:00,parcel,17.6,Romania,341.29
928,2017-06-07 14:34:00,parcel,16.52,Hungary,341.29
929,2017-08-30 12:25:00,letter,0.19,Mauritius,9.0
930,2017-10-19 16:45:00,parcel,6.15,Hungary,280.85
930,2017-10-19 16:45:00,parcel,15.11,Greece,341.29
930,2017-10-19 16:45:00,letter,0.11,Taiwan - Province Of China,6.0
931,2016-10-20 14:59:00,letter,0.26,Brazil,18.0
931,2016-10-20 14:59:00,parcel,16.58,Austria,341.29
932,2016-02-06 11:26:00,parcel,1.36,Mauritius,78.77
932,2016-02-06 11:26:00,letter,0.34,Taiwan - Province Of China,12.0
933,2017-09-09 10:03:00,parcel,6.47,Finland,280.85
933,2017-09-09 10:03:00,parcel,15.45,Lao People's Democratic Republic,187.37
933,2017-09-09 10:03:00,parcel,18.55,Brunei Darussalam,187.37
934,2017-03-03 12:07:00,parcel,0.8,Saudi Arabia,57.65
935,2016-05-15 12:09:00,letter,0.17,Chile,9.0
936,2016-09-02 09:19:00,letter,0.5,Kuwait,18.0
937,2017-03-20 11:38:00,parcel,4.82,Peru,135.21
938,2016-07-20 12:35:00,letter,0.35,Vietnam,12.0
938,2016-07-20 12:35:00,letter,0.15,Sri Lanka,6.0
938,2016-07-20 12:35:00,letter,0.45,Arab Emirates,18.0
939,2016-07-04 08:38:00,letter,0.13,Korea - Republic Of,6.0
940,2016-01-08 12:06:00,letter,0.12,Iran - Islamic Republic Of,9.0
940,2016-01-08 12:06:00,letter,0.17,Japan,6.0
941,2017-09-22 11:44:00,parcel,5.49,Germany,151.84
942,2016-05-25 10:12:00,parcel,1.95,Belgium,96.23
943,2017-11-12 12:02:00,letter,0.17,Sweden,9.0
944,2017-02-06 09:13:00,letter,0.1,Sri Lanka,6.0
945,2017-09-05 12:49:00,letter,0.47,Poland,18.0
945,2017-09-05 12:49:00,parcel,12.97,Serbia,280.85
946,2017-09-30 14:03:00,letter,0.4,Macedonia - The Former Yugoslav Republic Of,18.0
946,2017-09-30 14:03:00,letter,0.2,South Africa,9.0
947,2016-09-17 12:37:00,parcel,1.29,Italy,56.15
948,2017-12-26 08:26:00,letter,0.46,Malta,18.0
949,2016-11-23 11:11:00,letter,0.26,Cyprus,18.0
950,2017-05-16 14:16:00,letter,0.28,Hungary,18.0
950,2017-05-16 14:16:00,letter,0.41,Greece,18.0
950,2017-05-16 14:16:00,parcel,5.13,Poland,207.86
951,2016-01-18 15:09:00,parcel,11.78,Sri Lanka,161.41
951,2016-01-18 15:09:00,parcel,13.24,Malta,280.85
952,2016-07-21 13:55:00,letter,0.29,French Polynesia,12.0
953,2017-03-27 12:42:00,parcel,8.64,Bahrain,295.99
954,2016-02-04 12:01:00,parcel,16.93,Denmark,341.29
954,2016-02-04 12:01:00,letter,0.47,New Zealand,11.0
954,2016-02-04 12:01:00,letter,0.49,Papua New Guinea,12.0
955,2016-05-21 15:20:00,letter,0.16,Spain,9.0
955,2016-05-21 15:20:00,letter,0.48,Belgium,18.0
956,2017-12-19 12:14:00,letter,0.17,Mauritius,9.0
957,2016-01-12 11:11:00,parcel,9.75,Slovenia,280.85
957,2016-01-12 11:11:00,letter,0.44,Brazil,18.0
957,2016-01-12 11:11:00,parcel,4.51,Solomon Islands,87.03
958,2016-01-17 10:04:00,letter,0.26,Malaysia,12.0
958,2016-01-17 10:04:00,parcel,10.42,Cyprus,280.85
958,2016-01-17 10:04:00,letter,0.36,Sri Lanka,12.0
959,2017-12-20 13:28:00,letter,0.25,Nauru,6.0
960,2016-04-02 14:16:00,letter,0.28,Korea - Republic Of,12.0
960,2016-04-02 14:16:00,parcel,12.06,Arab Emirates,295.99
960,2016-04-02 14:16:00,letter,0.25,Bahrain,9.0
961,2017-10-28 10:58:00,parcel,18.32,Sweden,206.04
961,2017-10-28 10:58:00,letter,0.42,Norway,18.0
962,2017-09-15 12:49:00,parcel,12.09,Portugal,280.85
962,2017-09-15 12:49:00,letter,0.18,Singapore,6.0
963,2016-09-28 10:39:00,letter,0.36,Israel,18.0
963,2016-09-28 10:39:00,letter,0.27,Argentina,18.0
964,2016-01-30 11:56:00,letter,0.5,Spain,18.0
964,2016-01-30 11:56:00,parcel,10.54,Kuwait,295.99
965,2017-11-28 10:42:00,letter,0.34,Brunei Darussalam,12.0
966,2017-09-10 15:28:00,letter,0.13,Cambodia,6.0
967,2017-05-16 15:41:00,parcel,5.98,Arab Emirates,219.45
967,2017-05-16 15:41:00,parcel,17.31,Mauritius,359.45
968,2016-08-31 14:31:00,letter,0.35,Indonesia,12.0
968,2016-08-31 14:31:00,letter,0.32,Greece,18.0
969,2016-03-03 11:57:00,letter,0.15,Taiwan - Province Of China,6.0
969,2016-03-03 11:57:00,parcel,9.38,Saudi Arabia,295.99
970,2016-11-10 14:14:00,parcel,18.12,New Zealand,112.88
970,2016-11-10 14:14:00,letter,0.19,Turkey,9.0
970,2016-11-10 14:14:00,letter,0.33,Ireland,18.0
971,2016-08-11 11:16:00,parcel,13.95,Macedonia - The Former Yugoslav Republic Of,280.85
971,2016-08-11 11:16:00,parcel,19.12,Myanmar,187.37
972,2017-09-28 11:36:00,letter,0.43,Israel,18.0
972,2017-09-28 11:36:00,parcel,7.91,Norway,178.94
972,2017-09-28 11:36:00,parcel,12.25,Hong Kong,153.39
973,2017-12-17 15:17:00,parcel,6.49,Indonesia,153.39
974,2016-07-05 14:50:00,letter,0.44,New Caledonia,12.0
975,2017-11-11 14:45:00,letter,0.26,Arab Emirates,18.0
975,2017-11-11 14:45:00,letter,0.2,Canada,9.0
975,2017-11-11 14:45:00,letter,0.25,Tonga,6.0
976,2016-01-25 14:48:00,letter,0.5,Iran - Islamic Republic Of,18.0
976,2016-01-25 14:48:00,letter,0.3,Singapore,12.0
977,2017-03-26 06:58:00,letter,0.24,Russian Federation,9.0
978,2016-10-24 15:42:00,parcel,4.86,Mexico,135.21
979,2017-09-27 10:59:00,letter,0.25,Malta,9.0
979,2017-09-27 10:59:00,letter,0.2,Poland,9.0
979,2017-09-27 10:59:00,letter,0.36,Saudi Arabia,18.0
980,2016-12-29 18:26:00,letter,0.25,Solomon Islands,6.0
981,2017-01-31 15:02:00,parcel,11.73,United Kingdom,174.45
981,2017-01-31 15:02:00,parcel,2.84,Philippines,72.9
982,2016-12-23 14:44:00,letter,0.17,Mauritius,9.0
983,2017-09-03 09:55:00,parcel,3.63,Serbia,128.08
984,2017-07-29 09:38:00,parcel,9.76,Arab Emirates,295.99
984,2017-07-29 09:38:00,letter,0.24,Bahrain,9.0
985,2017-01-29 11:50:00,letter,0.1,Tonga,6.0
985,2017-01-29 11:50:00,parcel,8.06,Thailand,153.39
986,2017-12-19 15:27:00,letter,0.41,Qatar,18.0
987,2016-05-26 13:28:00,parcel,9.03,Turkey,280.85
987,2016-05-26 13:28:00,letter,0.46,Peru,18.0
987,2016-05-26 13:28:00,letter,0.22,Germany,9.0
988,2017-01-17 14:23:00,parcel,8.78,United Kingdom,174.45
988,2017-01-17 14:23:00,letter,0.28,Solomon Islands,12.0
989,2017-02-05 15:41:00,parcel,15.94,Norway,206.04
990,2017-10-17 08:38:00,letter,0.13,Samoa,6.0
991,2017-01-21 11:56:00,letter,0.11,Finland,9.0
992,2017-09-12 10:05:00,parcel,9.18,Slovenia,280.85
992,2017-09-12 10:05:00,letter,0.33,India,12.0
993,2017-07-09 12:03:00,parcel,13.43,Myanmar,161.41
993,2017-07-09 12:03:00,parcel,13.1,Qatar,295.99
993,2017-07-09 12:03:00,parcel,12.54,Vanuatu,161.41
994,2016-02-17 11:36:00,parcel,1.2,French Polynesia,53.46
995,2016-12-15 11:53:00,letter,0.46,Solomon Islands,12.0
995,2016-12-15 11:53:00,parcel,17.85,Hong Kong,178.1
995,2016-12-15 11:53:00,parcel,2.14,Portugal,106.53
996,2017-11-05 12:55:00,letter,0.16,India,6.0
996,2017-11-05 12:55:00,parcel,17.37,Chile,359.45
996,2017-11-05 12:55:00,letter,0.28,France,18.0
997,2016-11-06 12:10:00,letter,0.48,Greece,18.0
997,2016-11-06 12:10:00,letter,0.18,Chile,9.0
997,2016-11-06 12:10:00,letter,0.29,Turkey,18.0
998,2016-02-27 10:03:00,parcel,8.12,United States,157.35
999,2017-01-15 13:41:00,parcel,0.59,Samoa,38.89
1000,2016-03-23 11:00:00,letter,0.26,Qatar,18.0
1000,2016-03-23 11:00:00,parcel,6.28,Israel,295.99
1000,2016-03-23 11:00:00,parcel,12.3,United States,157.35
1001,2017-01-04 11:53:00,letter,0.49,Peru,18.0
1001,2017-01-04 11:53:00,letter,0.47,Myanmar,12.0
1002,2016-10-04 11:34:00,parcel,8.01,Russian Federation,280.85
1003,2016-11-23 11:46:00,letter,0.19,Germany,9.0
1004,2017-11-18 14:49:00,parcel,16.34,Romania,341.29
1004,2017-11-18 14:49:00,letter,0.45,Ireland,18.0
1005,2017-06-21 12:01:00,parcel,3.16,Finland,128.08
1006,2017-07-22 13:46:00,parcel,15.41,Switzerland,206.04
1006,2017-07-22 13:46:00,letter,0.2,Serbia,9.0
1007,2016-09-17 10:21:00,parcel,4.66,Italy,113.94
1007,2016-09-17 10:21:00,letter,0.34,Saudi Arabia,18.0
1008,2016-08-10 11:23:00,letter,0.44,Korea - Republic Of,12.0
1009,2016-11-10 11:43:00,parcel,4.04,Malta,128.08
1009,2016-11-10 11:43:00,letter,0.14,Solomon Islands,6.0
1009,2016-11-10 11:43:00,letter,0.22,Philippines,6.0
1010,2016-03-13 11:59:00,letter,0.36,Mexico,18.0
1010,2016-03-13 11:59:00,parcel,16.15,Qatar,359.45
1010,2016-03-13 11:59:00,parcel,13.56,Ukraine,280.85
1011,2016-08-09 14:46:00,parcel,18.04,Hungary,341.29
1012,2017-09-27 10:36:00,parcel,8.43,Switzerland,178.94
1013,2017-01-06 13:32:00,letter,0.28,Serbia,18.0
1014,2016-07-12 11:25:00,parcel,14.65,Vietnam,153.39
1014,2016-07-12 11:25:00,parcel,8.96,Brunei Darussalam,161.41
1014,2016-07-12 11:25:00,letter,0.35,Fiji,12.0
1015,2016-04-10 13:22:00,parcel,19.12,Germany,206.04
1015,2016-04-10 13:22:00,letter,0.46,Argentina,18.0
1016,2017-07-05 12:38:00,letter,0.19,Turkey,9.0
1017,2017-08-09 11:20:00,letter,0.33,Poland,18.0
1017,2017-08-09 11:20:00,letter,0.14,Taiwan - Province Of China,6.0
1017,2017-08-09 11:20:00,letter,0.1,Japan,6.0
1018,2016-06-28 18:44:00,letter,0.23,Spain,9.0
1018,2016-06-28 18:44:00,parcel,4.03,Cyprus,128.08
1018,2016-06-28 18:44:00,parcel,9.31,Hungary,280.85
1019,2017-03-08 15:28:00,parcel,19.41,Austria,341.29
1019,2017-03-08 15:28:00,parcel,7.22,Tonga,161.41
1020,2017-12-09 13:04:00,parcel,13.4,Hungary,280.85
1020,2017-12-09 13:04:00,parcel,10.06,United Kingdom,174.45
1021,2017-09-23 05:32:00,parcel,8.32,Netherlands,178.94
1021,2017-09-23 05:32:00,parcel,19.69,Nepal,187.37
1021,2017-09-23 05:32:00,letter,0.5,Nauru,12.0
1022,2016-02-24 10:34:00,letter,0.21,Qatar,9.0
1023,2017-06-21 15:50:00,parcel,16.26,China,169.64
1024,2017-12-12 12:20:00,letter,0.32,Portugal,18.0
